door_anchor_count,drop_reason,has_room_child_door,has_room_child_window,is_major_room,native_room_child_door_count,native_room_child_window_count,opening_source_policy,room_type,sample_id,scene_global_door_count,scene_global_door_ignored,scene_global_window_count,source_scene_json,training_gate_status,window_anchor_count
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,4a2af13b-ca75-4c80-b52e-e47a55b7b636_room_00,9,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4a2af13b-ca75-4c80-b52e-e47a55b7b636.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,4a2af13b-ca75-4c80-b52e-e47a55b7b636_room_02,9,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4a2af13b-ca75-4c80-b52e-e47a55b7b636.json,drop,1
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,d320122e-891f-41c8-b774-7f20bff8d736_room_03,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d320122e-891f-41c8-b774-7f20bff8d736.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,d320122e-891f-41c8-b774-7f20bff8d736_room_07,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/d320122e-891f-41c8-b774-7f20bff8d736.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,a45244aa-5c1a-48b7-b1a3-3f55fd35fcab_room_04,10,True,3,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/a45244aa-5c1a-48b7-b1a3-3f55fd35fcab.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,a45244aa-5c1a-48b7-b1a3-3f55fd35fcab_room_06,10,True,3,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/a45244aa-5c1a-48b7-b1a3-3f55fd35fcab.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_01,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_02,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_04,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_07,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,1
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_08,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,0
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_09,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_10,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,1
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_11,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,0
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,otherroom,76194605-ae61-4bab-b39a-1d6c7b874883_room_15,6,True,16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76194605-ae61-4bab-b39a-1d6c7b874883.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,45dd5d6b-18e0-4bb6-ac53-390f0083c949_room_01,14,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/45dd5d6b-18e0-4bb6-ac53-390f0083c949.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,45dd5d6b-18e0-4bb6-ac53-390f0083c949_room_02,14,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/45dd5d6b-18e0-4bb6-ac53-390f0083c949.json,drop,1
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,diningroom,946dac58-6180-434b-a23e-ecebc7704411_room_02,9,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/946dac58-6180-434b-a23e-ecebc7704411.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,946dac58-6180-434b-a23e-ecebc7704411_room_05,9,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/946dac58-6180-434b-a23e-ecebc7704411.json,drop,0
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,kidsroom,946dac58-6180-434b-a23e-ecebc7704411_room_06,9,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/946dac58-6180-434b-a23e-ecebc7704411.json,drop,0
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,otherroom,946dac58-6180-434b-a23e-ecebc7704411_room_10,9,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/946dac58-6180-434b-a23e-ecebc7704411.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,diningroom,c2e171f2-69b9-4e7b-8cdb-e8d7c533d990_room_01,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/c2e171f2-69b9-4e7b-8cdb-e8d7c533d990.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,c2e171f2-69b9-4e7b-8cdb-e8d7c533d990_room_02,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/c2e171f2-69b9-4e7b-8cdb-e8d7c533d990.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,c2e171f2-69b9-4e7b-8cdb-e8d7c533d990_room_03,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/c2e171f2-69b9-4e7b-8cdb-e8d7c533d990.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,study,c2e171f2-69b9-4e7b-8cdb-e8d7c533d990_room_09,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/c2e171f2-69b9-4e7b-8cdb-e8d7c533d990.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,diningroom,ff79b941-b656-41b9-a740-5647b52b2605_room_01,4,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff79b941-b656-41b9-a740-5647b52b2605.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,ff79b941-b656-41b9-a740-5647b52b2605_room_02,4,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff79b941-b656-41b9-a740-5647b52b2605.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,ff79b941-b656-41b9-a740-5647b52b2605_room_04,4,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff79b941-b656-41b9-a740-5647b52b2605.json,drop,0
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,kidsroom,ff79b941-b656-41b9-a740-5647b52b2605_room_05,4,True,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff79b941-b656-41b9-a740-5647b52b2605.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,82aa7819-73fb-4850-9105-10f52e62b978_room_00,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/82aa7819-73fb-4850-9105-10f52e62b978.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,82aa7819-73fb-4850-9105-10f52e62b978_room_05,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/82aa7819-73fb-4850-9105-10f52e62b978.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,bd7e21f1-c6ac-42b4-bd38-161b852b12af_room_05,12,True,2,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/bd7e21f1-c6ac-42b4-bd38-161b852b12af.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,2,semlayoutdiff_room_children_only,livingroom,9a3df633-792d-4e06-a138-ef4efa41959d_room_01,2,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9a3df633-792d-4e06-a138-ef4efa41959d.json,drop,2
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,diningroom,9a3df633-792d-4e06-a138-ef4efa41959d_room_02,2,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9a3df633-792d-4e06-a138-ef4efa41959d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,livingroom,9a3df633-792d-4e06-a138-ef4efa41959d_room_03,2,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9a3df633-792d-4e06-a138-ef4efa41959d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,livingroom,9a3df633-792d-4e06-a138-ef4efa41959d_room_04,2,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9a3df633-792d-4e06-a138-ef4efa41959d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,livingroom,9a3df633-792d-4e06-a138-ef4efa41959d_room_05,2,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9a3df633-792d-4e06-a138-ef4efa41959d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,9a3df633-792d-4e06-a138-ef4efa41959d_room_06,2,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9a3df633-792d-4e06-a138-ef4efa41959d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,9a3df633-792d-4e06-a138-ef4efa41959d_room_08,2,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9a3df633-792d-4e06-a138-ef4efa41959d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,study,ddb2ee64-0253-4541-8df3-49d8652aeaf2_room_01,12,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ddb2ee64-0253-4541-8df3-49d8652aeaf2.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,elderlyroom,ddb2ee64-0253-4541-8df3-49d8652aeaf2_room_06,12,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ddb2ee64-0253-4541-8df3-49d8652aeaf2.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,ddb2ee64-0253-4541-8df3-49d8652aeaf2_room_07,12,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ddb2ee64-0253-4541-8df3-49d8652aeaf2.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,ad8509ce-c654-4fd4-b4da-9950c19c33de_room_04,12,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ad8509ce-c654-4fd4-b4da-9950c19c33de.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,23608ced-9c2c-4d17-b7a8-4e3656d2acca_room_01,18,True,7,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/23608ced-9c2c-4d17-b7a8-4e3656d2acca.json,drop,1
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,kidsroom,23608ced-9c2c-4d17-b7a8-4e3656d2acca_room_07,18,True,7,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/23608ced-9c2c-4d17-b7a8-4e3656d2acca.json,drop,0
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,kidsroom,ca938632-27ac-4744-ae18-6e8378d919a7_room_04,7,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ca938632-27ac-4744-ae18-6e8378d919a7.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,f975259e-3295-4fd2-b0b1-f300c3ed3d3d_room_01,14,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/f975259e-3295-4fd2-b0b1-f300c3ed3d3d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,f975259e-3295-4fd2-b0b1-f300c3ed3d3d_room_02,14,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/f975259e-3295-4fd2-b0b1-f300c3ed3d3d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,becd7f2b-1039-4346-aacb-8d9962f5e0ae_room_02,10,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/becd7f2b-1039-4346-aacb-8d9962f5e0ae.json,drop,1
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,70c9a751-d89a-407d-8d00-be9796955323_room_08,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/70c9a751-d89a-407d-8d00-be9796955323.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,3ec1f433-e612-4509-9e52-8fa062b2aaa2_room_01,16,True,7,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3ec1f433-e612-4509-9e52-8fa062b2aaa2.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,kidsroom,3ec1f433-e612-4509-9e52-8fa062b2aaa2_room_02,16,True,7,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3ec1f433-e612-4509-9e52-8fa062b2aaa2.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,3ec1f433-e612-4509-9e52-8fa062b2aaa2_room_03,16,True,7,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3ec1f433-e612-4509-9e52-8fa062b2aaa2.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,study,47356158-6664-49f4-bb64-fa36d102e310_room_02,18,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/47356158-6664-49f4-bb64-fa36d102e310.json,drop,1
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,47356158-6664-49f4-bb64-fa36d102e310_room_08,18,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/47356158-6664-49f4-bb64-fa36d102e310.json,drop,0
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,kidsroom,47356158-6664-49f4-bb64-fa36d102e310_room_09,18,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/47356158-6664-49f4-bb64-fa36d102e310.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,diningroom,47356158-6664-49f4-bb64-fa36d102e310_room_10,18,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/47356158-6664-49f4-bb64-fa36d102e310.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,storageroom,47356158-6664-49f4-bb64-fa36d102e310_room_11,18,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/47356158-6664-49f4-bb64-fa36d102e310.json,drop,1
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,3bc6c458-c350-4da0-a441-c882bbb05731_room_02,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3bc6c458-c350-4da0-a441-c882bbb05731.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,8342c7fe-6d97-43ea-a89b-4106943a533e_room_02,10,True,4,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/8342c7fe-6d97-43ea-a89b-4106943a533e.json,drop,1
0,drop_no_room_child_door_anchor,False,True,False,0,1,semlayoutdiff_room_children_only,kidsroom,8342c7fe-6d97-43ea-a89b-4106943a533e_room_05,10,True,4,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/8342c7fe-6d97-43ea-a89b-4106943a533e.json,drop,1
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,study,91627076-26f4-46cd-8fa1-d62d832bf0f4_room_01,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/91627076-26f4-46cd-8fa1-d62d832bf0f4.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,91627076-26f4-46cd-8fa1-d62d832bf0f4_room_02,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/91627076-26f4-46cd-8fa1-d62d832bf0f4.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,89c3fa07-8356-43dc-9928-07e6323f6c2e_room_01,8,True,4,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/89c3fa07-8356-43dc-9928-07e6323f6c2e.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,3,semlayoutdiff_room_children_only,bedroom,4c8e35c2-1f5a-4012-bae6-ae42d5f42756_room_00,10,True,6,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4c8e35c2-1f5a-4012-bae6-ae42d5f42756.json,drop,3
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,7234a357-9dda-4891-a5d9-5fde039adde8_room_00,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/7234a357-9dda-4891-a5d9-5fde039adde8.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,7234a357-9dda-4891-a5d9-5fde039adde8_room_03,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/7234a357-9dda-4891-a5d9-5fde039adde8.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,7234a357-9dda-4891-a5d9-5fde039adde8_room_05,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/7234a357-9dda-4891-a5d9-5fde039adde8.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,7234a357-9dda-4891-a5d9-5fde039adde8_room_06,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/7234a357-9dda-4891-a5d9-5fde039adde8.json,drop,0
0,drop_no_room_child_door_anchor,False,False,False,0,0,semlayoutdiff_room_children_only,kidsroom,f7cf5008-957f-4286-8854-20f34f2a8ce3_room_04,14,True,3,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/f7cf5008-957f-4286-8854-20f34f2a8ce3.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,a7de4a3b-875f-4ae7-b08d-9d559b98e595_room_08,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/a7de4a3b-875f-4ae7-b08d-9d559b98e595.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,a7de4a3b-875f-4ae7-b08d-9d559b98e595_room_09,0,False,0,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/a7de4a3b-875f-4ae7-b08d-9d559b98e595.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,fe3731be-633d-487d-a502-63a3c0ebfbc7_room_00,10,True,4,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/fe3731be-633d-487d-a502-63a3c0ebfbc7.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,fe3731be-633d-487d-a502-63a3c0ebfbc7_room_04,10,True,4,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/fe3731be-633d-487d-a502-63a3c0ebfbc7.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,013d6a38-6fa2-4e16-9903-53921f86114a_room_02,8,True,5,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/013d6a38-6fa2-4e16-9903-53921f86114a.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,c83f0c71-77b9-4acd-bfd4-79c21630424d_room_01,6,True,2,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/c83f0c71-77b9-4acd-bfd4-79c21630424d.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,486ba848-916f-48ae-8f44-858c2fb95c85_room_01,10,True,4,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/486ba848-916f-48ae-8f44-858c2fb95c85.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,486ba848-916f-48ae-8f44-858c2fb95c85_room_02,10,True,4,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/486ba848-916f-48ae-8f44-858c2fb95c85.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,study,14f8eb99-b0f0-4134-9edc-f67986db6932_room_00,17,True,3,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/14f8eb99-b0f0-4134-9edc-f67986db6932.json,drop,1
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,livingroom,14f8eb99-b0f0-4134-9edc-f67986db6932_room_03,17,True,3,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/14f8eb99-b0f0-4134-9edc-f67986db6932.json,drop,0
0,drop_no_room_child_door_anchor,False,False,True,0,0,semlayoutdiff_room_children_only,bedroom,14f8eb99-b0f0-4134-9edc-f67986db6932_room_06,17,True,3,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/14f8eb99-b0f0-4134-9edc-f67986db6932.json,drop,0
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,study,00004f89-9aa5-43c2-ae3c-129586be8aaa_room_00,8,True,8,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/00004f89-9aa5-43c2-ae3c-129586be8aaa.json,drop,1
0,drop_no_room_child_door_anchor,False,True,True,0,1,semlayoutdiff_room_children_only,bedroom,4e112013-af55-4fc9-8603-b9690b1e3a64_room_00,10,True,3,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4e112013-af55-4fc9-8603-b9690b1e3a64.json,drop,1
