boundary_is_bbox_fallback,boundary_source,door_anchor_count_after_recovery,door_anchor_count_before,door_recovered,door_recovery_source,is_major_room,room_type,sample_id,source_scene_json,training_gate_status,window_anchor_count_after_recovery,window_anchor_count_before,window_recovered
False,room_floor_mesh,0,0,False,,True,livingroom,f42d9194-9627-4176-8d3d-0ec85ee1404e_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/f42d9194-9627-4176-8d3d-0ec85ee1404e.json,drop_no_recoverable_door_anchor,12,12,False
False,room_floor_mesh,0,0,False,,True,livingroom,6c2cbf65-ae5c-43f8-bb05-f49779b03431_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6c2cbf65-ae5c-43f8-bb05-f49779b03431.json,drop_no_recoverable_door_anchor,5,3,True
False,room_floor_mesh,0,0,False,,True,livingroom,b6e4b56a-2248-4e03-8d97-f558fd509f87_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/b6e4b56a-2248-4e03-8d97-f558fd509f87.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,study,55f2b905-d367-443d-8f88-ef71b958c81f_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/55f2b905-d367-443d-8f88-ef71b958c81f.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,55f2b905-d367-443d-8f88-ef71b958c81f_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/55f2b905-d367-443d-8f88-ef71b958c81f.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,55f2b905-d367-443d-8f88-ef71b958c81f_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/55f2b905-d367-443d-8f88-ef71b958c81f.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,55f2b905-d367-443d-8f88-ef71b958c81f_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/55f2b905-d367-443d-8f88-ef71b958c81f.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,99fbb361-8436-4e2c-9ba9-f9293a0062e4_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/99fbb361-8436-4e2c-9ba9-f9293a0062e4.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,study,4dada95f-ed81-4d19-83c9-c39b765e0cf3_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4dada95f-ed81-4d19-83c9-c39b765e0cf3.json,drop_no_recoverable_door_anchor,3,3,False
False,room_floor_mesh,0,0,False,,True,livingroom,e58dd02f-bad6-4636-b925-81f36ba0a3fe_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/e58dd02f-bad6-4636-b925-81f36ba0a3fe.json,drop_no_recoverable_door_anchor,5,4,True
False,room_floor_mesh,0,0,False,,True,livingroom,55b8d24e-41e5-441e-b8d5-34a8cb20f635_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/55b8d24e-41e5-441e-b8d5-34a8cb20f635.json,drop_no_recoverable_door_anchor,11,9,True
False,room_floor_mesh,0,0,False,,True,livingroom,6b282d95-3b71-414d-80d2-23d42bc0b526_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6b282d95-3b71-414d-80d2-23d42bc0b526.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,993be4a3-21b9-4ba8-9450-134feb1419e1_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/993be4a3-21b9-4ba8-9450-134feb1419e1.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,bedroom,cb106df9-e7c5-4c0d-88bf-4c8395537e69_room_10,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/cb106df9-e7c5-4c0d-88bf-4c8395537e69.json,drop_no_recoverable_door_anchor,2,0,True
False,room_floor_mesh,0,0,False,,True,diningroom,80ed90e4-0110-4bf5-86ff-6c8fab0fdc90_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/80ed90e4-0110-4bf5-86ff-6c8fab0fdc90.json,drop_no_recoverable_door_anchor,9,9,False
False,room_floor_mesh,0,0,False,,True,study,9500f757-bd0a-4563-8852-e259245c54cd_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9500f757-bd0a-4563-8852-e259245c54cd.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,9500f757-bd0a-4563-8852-e259245c54cd_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9500f757-bd0a-4563-8852-e259245c54cd.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,9500f757-bd0a-4563-8852-e259245c54cd_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9500f757-bd0a-4563-8852-e259245c54cd.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,study,53d89581-b092-4bee-a49f-8aa637b2b586_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/53d89581-b092-4bee-a49f-8aa637b2b586.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,bedroom,1cf3f3b1-a98a-4e4c-ad8c-74fc27abf57b_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/1cf3f3b1-a98a-4e4c-ad8c-74fc27abf57b.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,diningroom,620d9fb6-afad-4c3d-8517-4386a0f8d3d6_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/620d9fb6-afad-4c3d-8517-4386a0f8d3d6.json,drop_no_recoverable_door_anchor,10,10,False
False,room_floor_mesh,0,0,False,,True,livingroom,7b3a3877-5bf8-4ca1-975d-9fc6c822efc4_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/7b3a3877-5bf8-4ca1-975d-9fc6c822efc4.json,drop_no_recoverable_door_anchor,6,6,False
False,room_floor_mesh,0,0,False,,True,livingroom,3e40b128-6291-41ff-89aa-0ae707a594c6_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3e40b128-6291-41ff-89aa-0ae707a594c6.json,drop_no_recoverable_door_anchor,4,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,4e477be8-59b9-454f-a9c6-e3343faf1d2c_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4e477be8-59b9-454f-a9c6-e3343faf1d2c.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,livingroom,39629e24-b405-420b-8fb0-72cef0238f70_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/39629e24-b405-420b-8fb0-72cef0238f70.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,3c74b57b-ad1d-40fd-b283-a45055d8aeec_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/3c74b57b-ad1d-40fd-b283-a45055d8aeec.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,study,73492dd7-2106-4505-9348-4a52ebdfaf66_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/73492dd7-2106-4505-9348-4a52ebdfaf66.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,73492dd7-2106-4505-9348-4a52ebdfaf66_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/73492dd7-2106-4505-9348-4a52ebdfaf66.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,73492dd7-2106-4505-9348-4a52ebdfaf66_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/73492dd7-2106-4505-9348-4a52ebdfaf66.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,402de23a-6681-4cb5-9d8a-7db57aba4a3c_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/402de23a-6681-4cb5-9d8a-7db57aba4a3c.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,diningroom,9c98b84c-fea7-44e7-a519-44a68b50bb80_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9c98b84c-fea7-44e7-a519-44a68b50bb80.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,study,8270c12f-973b-42ef-ace3-ce6e331d122e_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/8270c12f-973b-42ef-ace3-ce6e331d122e.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,bedroom,07ad11b9-796b-46b0-8ad5-6ff44ad7c945_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/07ad11b9-796b-46b0-8ad5-6ff44ad7c945.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,livingroom,76a2dc69-14be-41d5-ad13-306d09cdd47d_room_08,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/76a2dc69-14be-41d5-ad13-306d09cdd47d.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,09389527-fe13-4cc0-841e-c5e21d1aef0a_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/09389527-fe13-4cc0-841e-c5e21d1aef0a.json,drop_no_recoverable_door_anchor,1,0,True
False,room_floor_mesh,0,0,False,,True,diningroom,1d516158-8573-4c03-baee-59c20c2c1fb6_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/1d516158-8573-4c03-baee-59c20c2c1fb6.json,drop_no_recoverable_door_anchor,3,3,False
False,room_floor_mesh,0,0,False,,True,bedroom,1d516158-8573-4c03-baee-59c20c2c1fb6_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/1d516158-8573-4c03-baee-59c20c2c1fb6.json,drop_no_recoverable_door_anchor,3,3,False
False,room_floor_mesh,0,0,False,,True,study,1d516158-8573-4c03-baee-59c20c2c1fb6_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/1d516158-8573-4c03-baee-59c20c2c1fb6.json,drop_no_recoverable_door_anchor,3,3,False
False,room_floor_mesh,0,0,False,,True,livingroom,911575f5-aea1-486d-bf41-c7f9b0bbd258_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/911575f5-aea1-486d-bf41-c7f9b0bbd258.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,911575f5-aea1-486d-bf41-c7f9b0bbd258_room_07,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/911575f5-aea1-486d-bf41-c7f9b0bbd258.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,9695625a-1d62-44c9-a938-0c1c1ffd669d_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9695625a-1d62-44c9-a938-0c1c1ffd669d.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,study,1aef8805-edd8-4a09-9478-3e0a31cb75b4_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/1aef8805-edd8-4a09-9478-3e0a31cb75b4.json,drop_no_recoverable_door_anchor,1,1,False
False,room_floor_mesh,0,0,False,,True,livingroom,67dd6924-f510-4d42-bee3-071e3652e8cf_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/67dd6924-f510-4d42-bee3-071e3652e8cf.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,diningroom,af7b475f-04c7-4b37-9e1b-606e479e3c96_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/af7b475f-04c7-4b37-9e1b-606e479e3c96.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,f859b03d-a55b-4e7e-8335-e02de450c873_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/f859b03d-a55b-4e7e-8335-e02de450c873.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,a65d35b4-f9df-4d15-9cc2-fce1155974c1_room_08,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/a65d35b4-f9df-4d15-9cc2-fce1155974c1.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,6,4,True
False,room_floor_mesh,0,0,False,,True,study,ff3e6faa-0224-40a4-83aa-498e31944844_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,6,4,True
False,room_floor_mesh,0,0,False,,True,study,ff3e6faa-0224-40a4-83aa-498e31944844_room_06,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_07,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_08,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,6,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_09,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,study,ff3e6faa-0224-40a4-83aa-498e31944844_room_10,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_11,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,4,2,True
False,room_floor_mesh,0,0,False,,True,study,ff3e6faa-0224-40a4-83aa-498e31944844_room_13,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_14,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_15,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_18,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,11,11,False
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_19,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,11,11,False
False,room_floor_mesh,0,0,False,,True,livingroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_20,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_22,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,11,11,False
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_23,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,14,11,True
False,room_floor_mesh,0,0,False,,True,livingroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_24,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,ff3e6faa-0224-40a4-83aa-498e31944844_room_28,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/ff3e6faa-0224-40a4-83aa-498e31944844.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,1f19c3ef-19eb-49a1-b57f-3ac0c078a4e9_room_12,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/1f19c3ef-19eb-49a1-b57f-3ac0c078a4e9.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,e15876ea-c9a8-4081-a0a7-6917f6c8ab69_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/e15876ea-c9a8-4081-a0a7-6917f6c8ab69.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,livingroom,e15876ea-c9a8-4081-a0a7-6917f6c8ab69_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/e15876ea-c9a8-4081-a0a7-6917f6c8ab69.json,drop_no_recoverable_door_anchor,4,4,False
False,room_floor_mesh,0,0,False,,True,livingroom,9956c823-3aa0-4ff9-bd56-64d7f27e7bd8_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/9956c823-3aa0-4ff9-bd56-64d7f27e7bd8.json,drop_no_recoverable_door_anchor,11,9,True
False,room_floor_mesh,0,0,False,,True,livingroom,cbf243a7-2333-4a55-99b4-25e868b03da9_room_01,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/cbf243a7-2333-4a55-99b4-25e868b03da9.json,drop_no_recoverable_door_anchor,6,6,False
False,room_floor_mesh,0,0,False,,True,livingroom,b8c56636-628c-46e5-9d06-2322cb2055c2_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/b8c56636-628c-46e5-9d06-2322cb2055c2.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,4f64f034-5fd5-4d39-b74a-57d619b59007_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/4f64f034-5fd5-4d39-b74a-57d619b59007.json,drop_no_recoverable_door_anchor,9,6,True
False,room_floor_mesh,0,0,False,,True,study,51508cc8-618a-4537-b753-53a381c1af0d_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/51508cc8-618a-4537-b753-53a381c1af0d.json,drop_no_recoverable_door_anchor,3,3,False
False,room_floor_mesh,0,0,False,,True,livingroom,fe25bf3d-8ceb-4990-8284-5a829ee69cce_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/fe25bf3d-8ceb-4990-8284-5a829ee69cce.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,bedroom,6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,study,6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,da2f593b-765f-4e30-bf6b-9b5545c88f80_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da2f593b-765f-4e30-bf6b-9b5545c88f80.json,drop_no_recoverable_door_anchor,4,2,True
False,room_floor_mesh,0,0,False,,True,livingroom,da498539-7ac9-4278-8ec7-01a22bbb0ae4_room_00,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da498539-7ac9-4278-8ec7-01a22bbb0ae4.json,drop_no_recoverable_door_anchor,3,2,True
False,room_floor_mesh,0,0,False,,True,diningroom,da498539-7ac9-4278-8ec7-01a22bbb0ae4_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da498539-7ac9-4278-8ec7-01a22bbb0ae4.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,aed687f8-271d-4310-870a-f97ebafd1bec_room_14,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/aed687f8-271d-4310-870a-f97ebafd1bec.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,aed687f8-271d-4310-870a-f97ebafd1bec_room_16,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/aed687f8-271d-4310-870a-f97ebafd1bec.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,af474567-7aec-4b7f-8e0a-9054871beb8a_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/af474567-7aec-4b7f-8e0a-9054871beb8a.json,drop_no_recoverable_door_anchor,2,1,True
False,room_floor_mesh,0,0,False,,True,livingroom,efc98799-065e-44e5-b8ef-8c77faed3867_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/efc98799-065e-44e5-b8ef-8c77faed3867.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,study,da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce_room_02,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,livingroom,da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce_room_03,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,diningroom,da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce_room_04,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce.json,drop_no_recoverable_door_anchor,0,0,False
False,room_floor_mesh,0,0,False,,True,bedroom,da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce_room_05,/wuqingyaoa800/chengjiajia_datas/dataset/JIAQI-CHEN/3D-Front/3D-FRONT/da79fb9d-7bc6-4d2f-a6e7-8665b33c35ce.json,drop_no_recoverable_door_anchor,0,0,False
